1e-06 -1.9542407886395583 0.20495133451805028 -1.749289454121508
2e-06 -1.9542407886355784 0.20495133451274233 -1.749289454122836
3e-06 -1.954240788628943 0.20495133450079964 -1.7492894541281434
4e-06 -1.954240788619655 0.20495133447956837 -1.7492894541400865
4.9999999999999996e-06 -1.9542407886077122 0.20495133444639418 -1.749289454161318
5.999999999999999e-06 -1.9542407885931148 0.20495133439862304 -1.7492894541944917
6.999999999999999e-06 -1.9542407885758637 0.20495133433360127 -1.7492894542422623
8e-06 -1.9542407885559596 0.20495133424867498 -1.7492894543072846
9e-06 -1.9542407885333997 0.20495133414119018 -1.7492894543922095
1e-05 -1.9542407885081887 0.20495133400849297 -1.7492894544996958
1.1000000000000001e-05 -1.9542407884803215 0.20495133384792932 -1.749289454632392
1.2000000000000002e-05 -1.9542407884498023 0.20495133365684526 -1.7492894547929572
1.3000000000000003e-05 -1.9542407884166282 0.2049513334325869 -1.7492894549840412
1.4000000000000003e-05 -1.9542407883808 0.20495133317250058 -1.7492894552082994
1.5000000000000004e-05 -1.9542407883423174 0.20495133287393225 -1.749289455468385
1.6000000000000003e-05 -1.9542407883011819 0.20495133253422768 -1.7492894557669543
1.7000000000000003e-05 -1.9542407882573918 0.20495133215073308 -1.7492894561066588
1.8000000000000004e-05 -1.9542407882109478 0.2049513317207945 -1.7492894564901533
1.9000000000000004e-05 -1.954240788161849 0.2049513312417579 -1.7492894569200912
2.0000000000000005e-05 -1.954240788110098 0.20495133071096977 -1.7492894573991282
2.1000000000000006e-05 -1.9542407880556916 0.20495133012577588 -1.7492894579299156
2.2000000000000006e-05 -1.9542407879986314 0.20495132948352238 -1.749289458515109
2.3000000000000007e-05 -1.9542407879389188 0.20495132878155536 -1.7492894591573633
2.4000000000000007e-05 -1.9542407878765522 0.20495132801722057 -1.7492894598593316
2.5000000000000008e-05 -1.9542407878115307 0.20495132718786438 -1.7492894606236662
2.600000000000001e-05 -1.9542407877438552 0.204951326290833 -1.749289461453022
2.700000000000001e-05 -1.954240787673525 0.20495132532347224 -1.7492894623500528
2.800000000000001e-05 -1.954240787600543 0.20495132428312818 -1.7492894633174148
2.900000000000001e-05 -1.954240787524905 0.20495132316714698 -1.7492894643577581
3.000000000000001e-05 -1.9542407874466141 0.20495132197287466 -1.7492894654737394
3.100000000000001e-05 -1.9542407873656698 0.2049513206976573 -1.7492894666680123
3.2000000000000005e-05 -1.9542407872820713 0.2049513193388412 -1.74928946794323
3.3e-05 -1.9542407871958176 0.20495131789377236 -1.7492894693020453
3.4e-05 -1.9542407871069096 0.20495131635979671 -1.749289470747113
3.5e-05 -1.9542407870153495 0.2049513147342604 -1.7492894722810892
3.5999999999999994e-05 -1.9542407869211362 0.20495131301450942 -1.749289473906627
3.699999999999999e-05 -1.9542407868242668 0.2049513111978901 -1.7492894756263768
3.799999999999999e-05 -1.954240786724746 0.2049513092817485 -1.7492894774429975
3.8999999999999986e-05 -1.9542407866225668 0.2049513072634305 -1.7492894793591363
3.999999999999998e-05 -1.9542407865177378 0.2049513051402821 -1.7492894813774558
4.099999999999998e-05 -1.9542407864102536 0.20495130290964964 -1.7492894835006039
4.199999999999998e-05 -1.9542407863001163 0.20495130056887934 -1.749289485731237
4.2999999999999975e-05 -1.9542407861873239 0.20495129811531718 -1.7492894880720067
4.399999999999997e-05 -1.9542407860718778 0.20495129554630886 -1.749289490525569
4.499999999999997e-05 -1.954240785953778 0.2049512928592005 -1.7492894930945775
4.5999999999999966e-05 -1.9542407858330253 0.2049512900513386 -1.7492894957816867
4.699999999999996e-05 -1.954240785709616 0.20495128712006938 -1.7492894985895466
4.799999999999996e-05 -1.9542407855835544 0.2049512840627386 -1.7492895015208159
4.899999999999996e-05 -1.9542407854548398 0.20495128087669234 -1.7492895045781474
4.9999999999999955e-05 -1.9542407853234702 0.20495127755927678 -1.7492895077641935
5.099999999999995e-05 -1.954240785189448 0.20495127410783792 -1.7492895110816102
5.199999999999995e-05 -1.9542407850527699 0.20495127051972198 -1.7492895145330478
5.2999999999999947e-05 -1.9542407849134393 0.20495126679227516 -1.7492895181211643
5.3999999999999944e-05 -1.954240784771454 0.20495126292284346 -1.7492895218486106
5.499999999999994e-05 -1.9542407846268155 0.2049512589087728 -1.7492895257180427
5.599999999999994e-05 -1.9542407844795229 0.20495125474740955 -1.7492895297321134
5.6999999999999935e-05 -1.954240784329576 0.20495125043609974 -1.7492895338934762
5.799999999999993e-05 -1.954240784176976 0.2049512459721894 -1.7492895382047866
5.899999999999993e-05 -1.9542407840217209 0.20495124135302456 -1.7492895426686963
5.999999999999993e-05 -1.9542407838638123 0.2049512365759518 -1.7492895472878605
6.0999999999999924e-05 -1.9542407837032503 0.2049512316383169 -1.7492895520649334
6.199999999999992e-05 -1.954240783540034 0.204951226537466 -1.749289557002568
6.299999999999992e-05 -1.9542407833741657 0.2049512212707452 -1.7492895621034206
6.399999999999992e-05 -1.9542407832056403 0.20495121583550074 -1.7492895673701396
6.499999999999991e-05 -1.954240783034463 0.20495121022907867 -1.7492895728053843
6.599999999999991e-05 -1.95424078286063 0.20495120444882486 -1.7492895784118052
6.699999999999991e-05 -1.9542407826841464 0.20495119849208554 -1.7492895841920608
6.79999999999999e-05 -1.9542407825050052 0.2049511923562069 -1.7492895901487984
6.89999999999999e-05 -1.9542407823232124 0.20495118603853513 -1.7492895962846773
6.99999999999999e-05 -1.9542407821387642 0.20495117953641642 -1.7492896026023477
7.09999999999999e-05 -1.9542407819516638 0.2049511728471965 -1.7492896091044674
7.19999999999999e-05 -1.9542407817619105 0.2049511659682216 -1.749289615793689
7.299999999999989e-05 -1.9542407815695004 0.2049511588968382 -1.7492896226726622
7.399999999999989e-05 -1.9542407813744376 0.20495115163039243 -1.7492896297440452
7.499999999999989e-05 -1.9542407811767213 0.20495114416622998 -1.7492896370104913
7.599999999999988e-05 -1.9542407809763513 0.20495113650169708 -1.7492896444746542
7.699999999999988e-05 -1.954240780773326 0.20495112863414022 -1.7492896521391859
7.799999999999988e-05 -1.9542407805676467 0.20495112056090542 -1.7492896600067414
7.899999999999987e-05 -1.954240780359317 0.2049511122793387 -1.749289668079978
7.999999999999987e-05 -1.9542407801483292 0.20495110378678638 -1.7492896763615429
8.099999999999987e-05 -1.95424077993469 0.20495109508059436 -1.7492896848540955
8.199999999999987e-05 -1.954240779718398 0.2049510861581088 -1.7492896935602893
8.299999999999986e-05 -1.954240779499449 0.20495107701667595 -1.749289702482773
8.399999999999986e-05 -1.9542407792778473 0.20495106765364188 -1.7492897116242054
8.499999999999986e-05 -1.954240779053592 0.20495105806635266 -1.7492897209872393
8.599999999999985e-05 -1.9542407788266822 0.20495104825215432 -1.7492897305745279
8.699999999999985e-05 -1.95424077859712 0.2049510382083935 -1.7492897403887266
8.799999999999985e-05 -1.9542407783649034 0.20495102793241618 -1.7492897504324871
8.899999999999985e-05 -1.9542407781300337 0.2049510174215683 -1.7492897607084654
8.999999999999984e-05 -1.9542407778925084 0.2049510066731962 -1.749289771219312
9.099999999999984e-05 -1.9542407776523296 0.20495099568464595 -1.7492897819676836
9.199999999999984e-05 -1.9542407774094979 0.2049509844532637 -1.749289792956234
9.299999999999983e-05 -1.9542407771640098 0.20495097297639564 -1.7492898041876142
9.399999999999983e-05 -1.9542407769158703 0.2049509612513881 -1.7492898156644823
9.499999999999983e-05 -1.9542407766650762 0.204950949275587 -1.7492898273894892
9.599999999999983e-05 -1.9542407764116285 0.2049509370463384 -1.74928983936529
9.699999999999982e-05 -1.9542407761555278 0.20495092456098873 -1.749289851594539
9.799999999999982e-05 -1.9542407758967724 0.20495091181688424 -1.7492898640798882
9.899999999999982e-05 -1.9542407756353626 0.20495089881137107 -1.7492898768239915
9.999999999999982e-05 -1.954240775371299 0.2049508855417952 -1.7492898898295037
0.00010099999999999981 -1.9542407751045825 0.20495087200550255 -1.74928990309908
